"FinanceKey","Date","ScenarioKey","AccountKey","Amount"
"1585","01/02/2019 00:00:00","1","31","493561,36"
"1586","01/02/2019 00:00:00","1","32","213656,10"
"1587","01/02/2019 00:00:00","1","33","168575,48"
"1588","01/02/2019 00:00:00","1","34","302072,17"
"1589","01/02/2019 00:00:00","1","35","531588,51"
"1590","01/02/2019 00:00:00","1","37","461827,84"
"1591","01/02/2019 00:00:00","1","38","221178,55"
"1592","01/02/2019 00:00:00","1","39","510897,76"
"1593","01/02/2019 00:00:00","1","40","196592,27"
"1594","01/02/2019 00:00:00","1","43","3045773,77"
"1595","01/02/2019 00:00:00","1","46","5027136,37"
"1596","01/02/2019 00:00:00","1","52","83721,11"
"1597","01/02/2019 00:00:00","1","53","56154,98"
"1598","01/02/2019 00:00:00","1","54","7906,86"
"1599","01/02/2019 00:00:00","1","56","437269,55"
"1600","01/02/2019 00:00:00","1","57","50493,24"
"1601","01/02/2019 00:00:00","1","60","846073,71"
"1602","01/02/2019 00:00:00","1","61","88258,02"
"1603","01/02/2019 00:00:00","1","62","69724,91"
"1604","01/02/2019 00:00:00","1","63","36703,89"
"1605","01/02/2019 00:00:00","1","65","10022,68"
"1606","01/02/2019 00:00:00","1","66","9114,57"
"1607","01/02/2019 00:00:00","1","67","4601,89"
"1608","01/02/2019 00:00:00","1","68","3442,39"
"1609","01/02/2019 00:00:00","1","69","1014,05"
"1610","01/02/2019 00:00:00","1","71","1492,08"
"1611","01/02/2019 00:00:00","1","72","4759,43"
"1612","01/02/2019 00:00:00","1","73","6312,98"
"1613","01/02/2019 00:00:00","1","74","7123,33"
"1614","01/02/2019 00:00:00","1","76","19125,21"
"1615","01/02/2019 00:00:00","1","77","13077,18"
"1616","01/02/2019 00:00:00","1","78","3785,73"
"1617","01/02/2019 00:00:00","1","80","14446,58"
"1618","01/02/2019 00:00:00","1","81","8946,06"
"1619","01/02/2019 00:00:00","1","82","898,98"
"1620","01/02/2019 00:00:00","1","83","3122,84"
"1621","01/02/2019 00:00:00","1","84","2675,46"
"1622","01/02/2019 00:00:00","1","85","2497,47"
"1623","01/02/2019 00:00:00","1","87","12784,80"
"1624","01/02/2019 00:00:00","1","89","3764,23"
"1625","01/02/2019 00:00:00","1","90","5777,13"
"1626","01/02/2019 00:00:00","1","91","-4603,41"
"1627","01/02/2019 00:00:00","1","92","7702,91"
"1628","01/02/2019 00:00:00","1","94","133294,21"
"1629","01/02/2019 00:00:00","1","96","188,00"
"1630","01/02/2019 00:00:00","1","97","3162,00"
"1631","01/02/2019 00:00:00","1","99","354500,00"
"1632","01/02/2019 00:00:00","1","100","144459,63"
"1633","01/02/2019 00:00:00","1","101","1719783,08"
"1634","01/03/2019 00:00:00","1","4","4244673,23"
"1635","01/03/2019 00:00:00","1","6","3875001,39"
"1636","01/03/2019 00:00:00","1","7","118110,81"
"1637","01/03/2019 00:00:00","1","8","77498,60"
"1638","01/03/2019 00:00:00","1","10","1362743,00"
"1639","01/03/2019 00:00:00","1","11","985000,00"
"1640","01/03/2019 00:00:00","1","12","1001162,75"
"1641","01/03/2019 00:00:00","1","13","578971,73"
"1642","01/03/2019 00:00:00","1","14","377319,77"
"1643","01/03/2019 00:00:00","1","15","741347,33"
"1644","01/03/2019 00:00:00","1","18","88879,47"
"1645","01/03/2019 00:00:00","1","19","283220,02"
"1646","01/03/2019 00:00:00","1","20","87350,04"
"1647","01/03/2019 00:00:00","1","21","553407,20"
"1648","01/03/2019 00:00:00","1","22","76315,09"
"1649","01/03/2019 00:00:00","1","23","31407,85"
"1650","01/03/2019 00:00:00","1","24","161216,02"
"1651","01/03/2019 00:00:00","1","28","139408,38"
"1652","01/03/2019 00:00:00","1","29","1209444,05"
"1653","01/03/2019 00:00:00","1","31","494829,52"
"1654","01/03/2019 00:00:00","1","32","205050,00"
"1655","01/03/2019 00:00:00","1","33","174168,97"
"1656","01/03/2019 00:00:00","1","34","273895,19"
"1657","01/03/2019 00:00:00","1","35","950462,78"
"1658","01/03/2019 00:00:00","1","37","859839,61"
"1659","01/03/2019 00:00:00","1","38","221424,95"
"1660","01/03/2019 00:00:00","1","39","492532,12"
"1661","01/03/2019 00:00:00","1","40","203444,05"
"1662","01/03/2019 00:00:00","1","43","3720190,33"
"1663","01/03/2019 00:00:00","1","46","5557812,79"
"1664","01/03/2019 00:00:00","1","52","181012,59"
"1665","01/03/2019 00:00:00","1","53","177820,37"
"1666","01/03/2019 00:00:00","1","54","8339,38"
"1667","01/03/2019 00:00:00","1","56","812832,19"
"1668","01/03/2019 00:00:00","1","57","180674,82"
"1669","01/03/2019 00:00:00","1","60","814579,14"
"1670","01/03/2019 00:00:00","1","61","83853,48"
"1671","01/03/2019 00:00:00","1","62","66484,32"
"1672","01/03/2019 00:00:00","1","63","82896,59"
"1673","01/03/2019 00:00:00","1","65","9593,55"
"1674","01/03/2019 00:00:00","1","66","8722,38"
"1675","01/03/2019 00:00:00","1","67","4398,46"
"1676","01/03/2019 00:00:00","1","68","3314,39"
"1677","01/03/2019 00:00:00","1","69","969,53"
"1678","01/03/2019 00:00:00","1","71","1438,63"
"1679","01/03/2019 00:00:00","1","72","6568,11"
"1680","01/03/2019 00:00:00","1","73","6094,96"
"1681","01/03/2019 00:00:00","1","74","6917,70"
"1682","01/03/2019 00:00:00","1","76","27307,08"
"1683","01/03/2019 00:00:00","1","77","12669,83"
"1684","01/03/2019 00:00:00","1","78","3800,96"
"1685","01/03/2019 00:00:00","1","80","14794,19"
"1686","01/03/2019 00:00:00","1","81","9160,95"
"1687","01/03/2019 00:00:00","1","82","939,44"
"1688","01/03/2019 00:00:00","1","83","3273,75"
"1689","01/03/2019 00:00:00","1","84","2875,19"
"1690","01/03/2019 00:00:00","1","85","2623,31"
"1691","01/03/2019 00:00:00","1","87","12454,51"
"1692","01/03/2019 00:00:00","1","89","4034,99"
"1693","01/03/2019 00:00:00","1","90","6194,94"
"1694","01/03/2019 00:00:00","1","91","-4939,78"
"1695","01/03/2019 00:00:00","1","92","8260,39"
"1696","01/03/2019 00:00:00","1","94","239608,32"
"1697","01/03/2019 00:00:00","1","96","186,00"
"1698","01/03/2019 00:00:00","1","97","4898,00"
"1699","01/03/2019 00:00:00","1","99","366000,00"
"1700","01/03/2019 00:00:00","1","100","141121,56"
"1701","01/03/2019 00:00:00","1","101","2953508,70"
"1702","01/04/2019 00:00:00","1","4","2876403,21"
"1703","01/04/2019 00:00:00","1","6","3526112,56"
"1704","01/04/2019 00:00:00","1","7","112309,38"
"1705","01/04/2019 00:00:00","1","8","70521,07"
"1706","01/04/2019 00:00:00","1","10","1033750,00"
"1707","01/04/2019 00:00:00","1","11","645310,00"
"1708","01/04/2019 00:00:00","1","12","660668,00"
"1709","01/04/2019 00:00:00","1","13","510409,00"
"1710","01/04/2019 00:00:00","1","14","348044,72"
"1711","01/04/2019 00:00:00","1","15","712537,79"
"1712","01/04/2019 00:00:00","1","18","88879,47"
"1713","01/04/2019 00:00:00","1","19","283220,02"
"1714","01/04/2019 00:00:00","1","20","89677,02"
"1715","01/04/2019 00:00:00","1","21","532503,21"
"1716","01/04/2019 00:00:00","1","22","76254,09"
"1717","01/04/2019 00:00:00","1","23","31374,33"
"1718","01/04/2019 00:00:00","1","24","154136,53"
"1719","01/04/2019 00:00:00","1","28","141469,82"
"1720","01/04/2019 00:00:00","1","29","1231660,38"
"1721","01/04/2019 00:00:00","1","31","488532,09"
"1722","01/04/2019 00:00:00","1","32","203739,74"
"1723","01/04/2019 00:00:00","1","33","177505,22"
"1724","01/04/2019 00:00:00","1","34","243866,77"
"1725","01/04/2019 00:00:00","1","35","635056,60"
"1726","01/04/2019 00:00:00","1","37","564441,60"
"1727","01/04/2019 00:00:00","1","38","212146,33"
"1728","01/04/2019 00:00:00","1","39","460792,61"
"1729","01/04/2019 00:00:00","1","40","206452,55"
"1730","01/04/2019 00:00:00","1","43","1483256,55"
"1731","01/04/2019 00:00:00","1","46","5566791,63"
"1732","01/04/2019 00:00:00","1","52","77041,35"
"1733","01/04/2019 00:00:00","1","53","59680,12"
"1734","01/04/2019 00:00:00","1","54","2134,63"
"1735","01/04/2019 00:00:00","1","56","546413,82"
"1736","01/04/2019 00:00:00","1","57","142594,84"
"1737","01/04/2019 00:00:00","1","60","795489,99"
"1738","01/04/2019 00:00:00","1","61","82148,50"
"1739","01/04/2019 00:00:00","1","62","59428,79"
"1740","01/04/2019 00:00:00","1","63","79089,72"
"1741","01/04/2019 00:00:00","1","65","8438,06"
"1742","01/04/2019 00:00:00","1","66","7673,44"
"1743","01/04/2019 00:00:00","1","67","3918,04"
"1744","01/04/2019 00:00:00","1","68","2932,77"
"1745","01/04/2019 00:00:00","1","69","853,49"
"1746","01/04/2019 00:00:00","1","71","1277,73"
"1747","01/04/2019 00:00:00","1","72","4377,87"
"1748","01/04/2019 00:00:00","1","73","5553,14"
"1749","01/04/2019 00:00:00","1","74","6462,15"
"1750","01/04/2019 00:00:00","1","76","19994,78"
"1751","01/04/2019 00:00:00","1","77","11989,69"
"1752","01/04/2019 00:00:00","1","78","3615,11"
"1753","01/04/2019 00:00:00","1","80","13876,94"
"1754","01/04/2019 00:00:00","1","81","8591,60"
"1755","01/04/2019 00:00:00","1","82","865,20"
"1756","01/04/2019 00:00:00","1","83","3015,26"
"1757","01/04/2019 00:00:00","1","84","2599,77"
"1758","01/04/2019 00:00:00","1","85","2409,61"
"1759","01/04/2019 00:00:00","1","87","12102,84"
"1760","01/04/2019 00:00:00","1","89","3696,63"
"1761","01/04/2019 00:00:00","1","90","5677,92"
"1762","01/04/2019 00:00:00","1","91","-4528,23"
"1763","01/04/2019 00:00:00","1","92","7569,60"
"1764","01/04/2019 00:00:00","1","94","170292,17"
"1765","01/04/2019 00:00:00","1","96","181,00"
"1766","01/04/2019 00:00:00","1","97","3630,00"
"1767","01/04/2019 00:00:00","1","99","366000,00"
"1768","01/04/2019 00:00:00","1","100","136398,51"
"1769","01/04/2019 00:00:00","1","101","1988697,48"
"1770","01/05/2019 00:00:00","1","4","3643129,81"
"1771","01/05/2019 00:00:00","1","6","3821751,15"
"1772","01/05/2019 00:00:00","1","7","119801,43"
"1773","01/05/2019 00:00:00","1","8","76434,03"
"1774","01/05/2019 00:00:00","1","10","1214948,00"
"1775","01/05/2019 00:00:00","1","11","712469,00"
"1776","01/05/2019 00:00:00","1","12","863770,20"
"1777","01/05/2019 00:00:00","1","13","573542,41"
"1778","01/05/2019 00:00:00","1","14","365503,75"
"1779","01/05/2019 00:00:00","1","15","742568,34"
"1780","01/05/2019 00:00:00","1","18","88879,47"
"1781","01/05/2019 00:00:00","1","19","283220,02"
"1782","01/05/2019 00:00:00","1","20","88662,40"
"1783","01/05/2019 00:00:00","1","21","531323,12"
"1784","01/05/2019 00:00:00","1","22","76090,51"
"1785","01/05/2019 00:00:00","1","23","31521,85"
"1786","01/05/2019 00:00:00","1","24","169493,95"
"1787","01/05/2019 00:00:00","1","28","138737,32"
"1788","01/05/2019 00:00:00","1","29","1220583,60"
"1789","01/05/2019 00:00:00","1","31","504437,25"
"1790","01/05/2019 00:00:00","1","32","198921,17"
"1791","01/05/2019 00:00:00","1","33","173432,84"
"1792","01/05/2019 00:00:00","1","34","266586,66"
"1793","01/05/2019 00:00:00","1","35","733726,06"
"1794","01/05/2019 00:00:00","1","37","665329,50"
"1795","01/05/2019 00:00:00","1","38","208377,71"
"1796","01/05/2019 00:00:00","1","39","512408,77"
"1797","01/05/2019 00:00:00","1","40","202465,41"
"1798","01/05/2019 00:00:00","1","43","2464223,11"
"1799","01/05/2019 00:00:00","1","46","5966709,76"
"1800","01/05/2019 00:00:00","1","52","112222,97"
"1801","01/05/2019 00:00:00","1","53","109259,33"
"1802","01/05/2019 00:00:00","1","54","21617,02"
"1803","01/05/2019 00:00:00","1","56","547127,87"
"1804","01/05/2019 00:00:00","1","57","145386,77"
"1805","01/05/2019 00:00:00","1","60","834277,31"
"1806","01/05/2019 00:00:00","1","61","85459,61"
"1807","01/05/2019 00:00:00","1","62","66410,15"
"1808","01/05/2019 00:00:00","1","63","60653,09"
"1809","01/05/2019 00:00:00","1","65","9208,07"
"1810","01/05/2019 00:00:00","1","66","8371,99"
"1811","01/05/2019 00:00:00","1","67","4237,05"
"1812","01/05/2019 00:00:00","1","68","3177,17"
"1813","01/05/2019 00:00:00","1","69","933,07"
"1814","01/05/2019 00:00:00","1","71","1388,06"
"1815","01/05/2019 00:00:00","1","72","3000,70"
"1816","01/05/2019 00:00:00","1","73","5909,01"
"1817","01/05/2019 00:00:00","1","74","6877,39"
"1818","01/05/2019 00:00:00","1","76","24480,88"
"1819","01/05/2019 00:00:00","1","77","12455,84"
"1820","01/05/2019 00:00:00","1","78","3707,05"
"1821","01/05/2019 00:00:00","1","80","14220,35"
"1822","01/05/2019 00:00:00","1","81","8804,70"
"1823","01/05/2019 00:00:00","1","82","889,73"
"1824","01/05/2019 00:00:00","1","83","3094,31"
"1825","01/05/2019 00:00:00","1","84","2678,72"
"1826","01/05/2019 00:00:00","1","85","2474,97"
"1827","01/05/2019 00:00:00","1","87","12364,17"
"1828","01/05/2019 00:00:00","1","89","3754,84"
"1829","01/05/2019 00:00:00","1","90","5761,67"
"1830","01/05/2019 00:00:00","1","91","-4593,54"
"1831","01/05/2019 00:00:00","1","92","7687,88"
"1832","01/05/2019 00:00:00","1","94","184213,69"
"1833","01/05/2019 00:00:00","1","96","185,00"
"1834","01/05/2019 00:00:00","1","97","5219,00"
"1835","01/05/2019 00:00:00","1","99","366000,00"
"1836","01/05/2019 00:00:00","1","100","147170,28"
"1837","01/05/2019 00:00:00","1","101","2469285,72"
"1838","01/06/2019 00:00:00","1","4","5259401,64"
"1839","01/06/2019 00:00:00","1","6","4381057,45"
"1840","01/06/2019 00:00:00","1","7","128467,03"
"1841","01/06/2019 00:00:00","1","8","87619,13"
"1842","01/06/2019 00:00:00","1","10","1839928,00"
"1843","01/06/2019 00:00:00","1","11","1272906,00"
"1844","01/06/2019 00:00:00","1","12","1243752,58"
"1845","01/06/2019 00:00:00","1","13","672303,24"
"1846","01/06/2019 00:00:00","1","14","446007,24"
"1847","01/06/2019 00:00:00","1","15","833367,65"
"1848","01/06/2019 00:00:00","1","18","88879,47"
"1849","01/06/2019 00:00:00","1","19","283220,02"
"1850","01/06/2019 00:00:00","1","20","82474,45"
"1851","01/06/2019 00:00:00","1","21","532267,44"
"1852","01/06/2019 00:00:00","1","22","76124,40"
"1853","01/06/2019 00:00:00","1","23","31598,30"
"1854","01/06/2019 00:00:00","1","24","158460,80"
"1855","01/06/2019 00:00:00","1","28","130618,42"
"1856","01/06/2019 00:00:00","1","29","1145896,13"
"1857","01/06/2019 00:00:00","1","31","516030,77"
"1858","01/06/2019 00:00:00","1","32","193608,33"
"1859","01/06/2019 00:00:00","1","33","173359,25"
"1860","01/06/2019 00:00:00","1","34","307036,29"
"1861","01/06/2019 00:00:00","1","35","1167072,63"
"1862","01/06/2019 00:00:00","1","37","1011953,07"
"1863","01/06/2019 00:00:00","1","38","211813,22"
"1864","01/06/2019 00:00:00","1","39","487986,67"
"1865","01/06/2019 00:00:00","1","40","190616,76"
"1866","01/06/2019 00:00:00","1","43","4718314,73"
"1867","01/06/2019 00:00:00","1","46","7024819,00"
"1868","01/06/2019 00:00:00","1","52","153936,14"
"1869","01/06/2019 00:00:00","1","53","102688,14"
"1870","01/06/2019 00:00:00","1","54","14388,14"
"1871","01/06/2019 00:00:00","1","56","925441,17"
"1872","01/06/2019 00:00:00","1","57","144779,76"
"1873","01/06/2019 00:00:00","1","60","844759,93"
"1874","01/06/2019 00:00:00","1","61","87089,10"
"1875","01/06/2019 00:00:00","1","62","64111,87"
"1876","01/06/2019 00:00:00","1","63","107899,90"
"1877","01/06/2019 00:00:00","1","65","9083,99"
"1878","01/06/2019 00:00:00","1","66","8258,19"
"1879","01/06/2019 00:00:00","1","67","4185,24"
"1880","01/06/2019 00:00:00","1","68","3151,55"
"1881","01/06/2019 00:00:00","1","69","919,62"
"1882","01/06/2019 00:00:00","1","71","1344,26"
"1883","01/06/2019 00:00:00","1","72","5539,34"
"1884","01/06/2019 00:00:00","1","73","5905,78"
"1885","01/06/2019 00:00:00","1","74","6874,64"
"1886","01/06/2019 00:00:00","1","76","31329,79"
"1887","01/06/2019 00:00:00","1","77","12556,96"
"1888","01/06/2019 00:00:00","1","78","3788,61"
"1889","01/06/2019 00:00:00","1","80","14588,68"
"1890","01/06/2019 00:00:00","1","81","9032,93"
"1891","01/06/2019 00:00:00","1","82","920,16"
"1892","01/06/2019 00:00:00","1","83","3195,19"
"1893","01/06/2019 00:00:00","1","84","2775,23"
"1894","01/06/2019 00:00:00","1","85","2553,18"
"1895","01/06/2019 00:00:00","1","87","12576,49"
"1896","01/06/2019 00:00:00","1","89","3920,57"
"1897","01/06/2019 00:00:00","1","90","6016,79"
"1898","01/06/2019 00:00:00","1","91","-4794,87"
"1899","01/06/2019 00:00:00","1","92","8024,22"
"1900","01/06/2019 00:00:00","1","94","308921,99"
"1901","01/06/2019 00:00:00","1","96","188,00"
"1902","01/06/2019 00:00:00","1","97","7533,00"
"1903","01/06/2019 00:00:00","1","99","373000,00"
"1904","01/06/2019 00:00:00","1","100","138709,57"
"1905","01/06/2019 00:00:00","1","101","3641699,80"
"1906","01/07/2019 00:00:00","1","4","3851030,24"
"1907","01/07/2019 00:00:00","1","6","4494599,06"
"1908","01/07/2019 00:00:00","1","7","147661,80"
"1909","01/07/2019 00:00:00","1","8","89889,25"
"1910","01/07/2019 00:00:00","1","10","1137408,00"
"1911","01/07/2019 00:00:00","1","11","854054,00"
"1912","01/07/2019 00:00:00","1","12","854490,57"
"1913","01/07/2019 00:00:00","1","13","680861,69"
"1914","01/07/2019 00:00:00","1","14","435053,58"
"1915","01/07/2019 00:00:00","1","15","921651,09"
"1916","01/07/2019 00:00:00","1","18","88879,47"
"1917","01/07/2019 00:00:00","1","19","283220,02"
"1918","01/07/2019 00:00:00","1","20","89475,80"
"1919","01/07/2019 00:00:00","1","21","531939,10"
"1920","01/07/2019 00:00:00","1","22","76260,42"
"1921","01/07/2019 00:00:00","1","23","31557,33"
"1922","01/07/2019 00:00:00","1","24","162337,92"
"1923","01/07/2019 00:00:00","1","28","140129,81"
"1924","01/07/2019 00:00:00","1","29","1243133,12"
"1925","01/07/2019 00:00:00","1","31","483288,51"
"1926","01/07/2019 00:00:00","1","32","199980,66"
"1927","01/07/2019 00:00:00","1","33","174527,06"
"1928","01/07/2019 00:00:00","1","34","328256,91"
"1929","01/07/2019 00:00:00","1","35","775508,16"
"1930","01/07/2019 00:00:00","1","37","727557,87"
"1931","01/07/2019 00:00:00","1","38","214084,52"
"1932","01/07/2019 00:00:00","1","39","484007,29"
"1933","01/07/2019 00:00:00","1","40","204497,12"
"1934","01/07/2019 00:00:00","1","43","2227209,45"
"1935","01/07/2019 00:00:00","1","46","7387752,00"
"1936","01/07/2019 00:00:00","1","52","120883,61"
"1937","01/07/2019 00:00:00","1","53","92961,34"
"1938","01/07/2019 00:00:00","1","54","15075,98"
"1939","01/07/2019 00:00:00","1","56","657966,43"
"1940","01/07/2019 00:00:00","1","57","130324,20"
"1941","01/07/2019 00:00:00","1","60","812760,22"
"1942","01/07/2019 00:00:00","1","61","80367,45"
"1943","01/07/2019 00:00:00","1","62","57392,04"
"1944","01/07/2019 00:00:00","1","63","85058,58"
"1945","01/07/2019 00:00:00","1","65","8102,37"
"1946","01/07/2019 00:00:00","1","66","7365,34"
"1947","01/07/2019 00:00:00","1","67","3762,43"
"1948","01/07/2019 00:00:00","1","68","2851,96"
"1949","01/07/2019 00:00:00","1","69","822,62"
"1950","01/07/2019 00:00:00","1","71","1239,58"
"1951","01/07/2019 00:00:00","1","72","4358,40"
"1952","01/07/2019 00:00:00","1","73","5489,12"
"1953","01/07/2019 00:00:00","1","74","6287,45"
"1954","01/07/2019 00:00:00","1","76","24224,93"
"1955","01/07/2019 00:00:00","1","77","12081,18"
"1956","01/07/2019 00:00:00","1","78","3755,84"
"1957","01/07/2019 00:00:00","1","80","14595,55"
"1958","01/07/2019 00:00:00","1","81","9035,13"
"1959","01/07/2019 00:00:00","1","82","921,38"
"1960","01/07/2019 00:00:00","1","83","3211,69"
"1961","01/07/2019 00:00:00","1","84","2808,04"
"1962","01/07/2019 00:00:00","1","85","2568,22"
"1963","01/07/2019 00:00:00","1","87","12435,28"
"1964","01/07/2019 00:00:00","1","89","3831,50"
"1965","01/07/2019 00:00:00","1","90","5882,70"
"1966","01/07/2019 00:00:00","1","91","-4685,67"
"1967","01/07/2019 00:00:00","1","92","7841,94"
"1968","01/07/2019 00:00:00","1","94","219289,39"
"1969","01/07/2019 00:00:00","1","96","182,00"
"1970","01/07/2019 00:00:00","1","97","5800,00"
"1971","01/07/2019 00:00:00","1","99","373000,00"
"1972","01/07/2019 00:00:00","1","100","140436,86"
"1973","01/07/2019 00:00:00","1","101","2518056,46"
"1974","01/08/2019 00:00:00","1","42","950000,00"
"1975","01/08/2019 00:00:00","1","43","-950000,00"
"1976","01/08/2019 00:00:00","1","85","464,30"
"1977","01/08/2019 00:00:00","1","92","-4178,70"
"1978","01/08/2019 00:00:00","1","93","4643,00"
"1979","01/09/2019 00:00:00","1","4","5210083,79"
"1980","01/09/2019 00:00:00","1","6","5332211,62"
"1981","01/09/2019 00:00:00","1","7","163068,19"
"1982","01/09/2019 00:00:00","1","8","106640,44"
"1983","01/09/2019 00:00:00","1","10","1737676,00"
"1984","01/09/2019 00:00:00","1","11","1191867,00"
"1985","01/09/2019 00:00:00","1","12","1158061,36"
"1986","01/09/2019 00:00:00","1","13","799058,77"
"1987","01/09/2019 00:00:00","1","14","535919,35"
"1988","01/09/2019 00:00:00","1","15","1048438,63"
"1989","01/09/2019 00:00:00","1","18","127396,65"
"1990","01/09/2019 00:00:00","1","19","405955,87"
"1991","01/09/2019 00:00:00","1","20","125542,31"
"1992","01/09/2019 00:00:00","1","21","809347,31"
"1993","01/09/2019 00:00:00","1","22","109360,91"
"1994","01/09/2019 00:00:00","1","23","44959,32"
"1995","01/09/2019 00:00:00","1","24","235298,28"
"1996","01/09/2019 00:00:00","1","28","197810,34"
"1997","01/09/2019 00:00:00","1","29","1744258,46"
"1998","01/09/2019 00:00:00","1","31","739191,22"
"1999","01/09/2019 00:00:00","1","32","300058,09"
"2000","01/09/2019 00:00:00","1","33","248106,61"
"2001","01/09/2019 00:00:00","1","34","382807,43"
"2002","01/09/2019 00:00:00","1","35","1145866,67"
"2003","01/09/2019 00:00:00","1","37","1023049,78"
"2004","01/09/2019 00:00:00","1","38","311243,42"
"2005","01/09/2019 00:00:00","1","39","747891,68"
"2006","01/09/2019 00:00:00","1","40","288674,77"
"2007","01/09/2019 00:00:00","1","42","2150000,00"
"2008","01/09/2019 00:00:00","1","43","2004001,13"
"2009","01/09/2019 00:00:00","1","45","7387752,00"
"2010","01/09/2019 00:00:00","1","46","270140,42"
"2011","01/09/2019 00:00:00","1","52","180841,23"
"2012","01/09/2019 00:00:00","1","53","148968,03"
"2013","01/09/2019 00:00:00","1","54","550172,14"
"2014","01/09/2019 00:00:00","1","56","830717,03"
"2015","01/09/2019 00:00:00","1","57","127291,16"
"2016","01/09/2019 00:00:00","1","60","1094105,57"
"2017","01/09/2019 00:00:00","1","61","108311,19"
"2018","01/09/2019 00:00:00","1","62","83936,13"
"2019","01/09/2019 00:00:00","1","63","74751,34"
"2020","01/09/2019 00:00:00","1","65","12058,51"
"2021","01/09/2019 00:00:00","1","66","10964,35"
"2022","01/09/2019 00:00:00","1","67","5558,78"
"2023","01/09/2019 00:00:00","1","68","4195,74"
"2024","01/09/2019 00:00:00","1","69","1218,96"
"2025","01/09/2019 00:00:00","1","71","1793,35"
"2026","01/09/2019 00:00:00","1","72","7558,55"
"2027","01/09/2019 00:00:00","1","73","7826,06"
"2028","01/09/2019 00:00:00","1","74","7702,76"
"2029","01/09/2019 00:00:00","1","76","32256,79"
"2030","01/09/2019 00:00:00","1","77","16575,28"
"2031","01/09/2019 00:00:00","1","78","4914,79"
"2032","01/09/2019 00:00:00","1","80","19122,95"
"2033","01/09/2019 00:00:00","1","81","11840,58"
"2034","01/09/2019 00:00:00","1","82","1205,68"
"2035","01/09/2019 00:00:00","1","83","4183,72"
"2036","01/09/2019 00:00:00","1","84","3625,53"
"2037","01/09/2019 00:00:00","1","85","3348,35"
"2038","01/09/2019 00:00:00","1","87","16553,55"
"2039","01/09/2019 00:00:00","1","89","5704,26"
"2040","01/09/2019 00:00:00","1","90","8759,76"
"2041","01/09/2019 00:00:00","1","91","-6983,65"
"2042","01/09/2019 00:00:00","1","92","11682,46"
"2043","01/09/2019 00:00:00","1","94","263931,93"
"2044","01/09/2019 00:00:00","1","96","268,00"
"2045","01/09/2019 00:00:00","1","97","9075,00"
"2046","01/09/2019 00:00:00","1","99","376000,00"
"2047","01/09/2019 00:00:00","1","100","200033,78"
"2048","01/09/2019 00:00:00","1","101","3542344,68"
"2049","01/10/2019 00:00:00","1","4","7592474,09"
"2050","01/10/2019 00:00:00","1","6","6407502,00"
"2051","01/10/2019 00:00:00","1","7","190765,63"
"2052","01/10/2019 00:00:00","1","8","128148,95"
"2053","01/10/2019 00:00:00","1","10","2796203,00"
"2054","01/10/2019 00:00:00","1","11","1934480,00"
"2055","01/10/2019 00:00:00","1","12","1857657,94"
"2056","01/10/2019 00:00:00","1","13","940420,31"
"2057","01/10/2019 00:00:00","1","14","652698,59"
"2058","01/10/2019 00:00:00","1","15","1236208,04"
"2059","01/10/2019 00:00:00","1","18","127396,65"
"2060","01/10/2019 00:00:00","1","19","405955,87"
"2061","01/10/2019 00:00:00","1","20","125326,10"
"2062","01/10/2019 00:00:00","1","21","824485,66"
"2063","01/10/2019 00:00:00","1","22","109083,23"
"2064","01/10/2019 00:00:00","1","23","45081,07"
"2065","01/10/2019 00:00:00","1","24","227747,34"
"2066","01/10/2019 00:00:00","1","28","194938,88"
"2067","01/10/2019 00:00:00","1","29","1741248,85"
"2068","01/10/2019 00:00:00","1","31","752653,83"
"2069","01/10/2019 00:00:00","1","32","298790,87"
"2070","01/10/2019 00:00:00","1","33","244308,65"
"2071","01/10/2019 00:00:00","1","34","451566,48"
"2072","01/10/2019 00:00:00","1","35","1822033,02"
"2073","01/10/2019 00:00:00","1","37","1587211,90"
"2074","01/10/2019 00:00:00","1","38","315437,44"
"2075","01/10/2019 00:00:00","1","39","747500,26"
"2076","01/10/2019 00:00:00","1","40","284485,64"
"2077","01/10/2019 00:00:00","1","43","14923275,30"
"2078","01/10/2019 00:00:00","1","46","2041548,50"
"2079","01/10/2019 00:00:00","1","52","281077,34"
"2080","01/10/2019 00:00:00","1","53","146213,09"
"2081","01/10/2019 00:00:00","1","54","164932,55"
"2082","01/10/2019 00:00:00","1","56","1419708,58"
"2083","01/10/2019 00:00:00","1","57","225820,52"
"2084","01/10/2019 00:00:00","1","60","1149768,21"
"2085","01/10/2019 00:00:00","1","61","120253,54"
"2086","01/10/2019 00:00:00","1","62","85430,14"
"2087","01/10/2019 00:00:00","1","63","213995,43"
"2088","01/10/2019 00:00:00","1","65","15421,32"
"2089","01/10/2019 00:00:00","1","66","14018,76"
"2090","01/10/2019 00:00:00","1","67","7149,27"
"2091","01/10/2019 00:00:00","1","68","5370,49"
"2092","01/10/2019 00:00:00","1","69","1557,47"
"2093","01/10/2019 00:00:00","1","71","2312,69"
"2094","01/10/2019 00:00:00","1","72","10361,62"
"2095","01/10/2019 00:00:00","1","73","10146,03"
"2096","01/10/2019 00:00:00","1","74","10455,44"
"2097","01/10/2019 00:00:00","1","76","50249,43"
"2098","01/10/2019 00:00:00","1","77","21824,68"
"2099","01/10/2019 00:00:00","1","78","6563,91"
