"CurrencyKey","Date","AverageRate","EndOfDayRate"
"102","20/09/2018 00:00:00","0,009204","0,009211"
"102","21/09/2018 00:00:00","0,009206","0,009201"
"102","22/09/2018 00:00:00","0,009168","0,009170"
"102","23/09/2018 00:00:00","0,009204","0,009198"
"102","24/09/2018 00:00:00","0,009266","0,009268"
"102","25/09/2018 00:00:00","0,009186","0,009182"
"102","26/09/2018 00:00:00","0,009205","0,009206"
"102","27/09/2018 00:00:00","0,009208","0,009200"
"102","28/09/2018 00:00:00","0,009205","0,009205"
"102","29/09/2018 00:00:00","0,009130","0,009127"
"102","30/09/2018 00:00:00","0,009164","0,009167"
"102","01/10/2018 00:00:00","0,009196","0,009193"
"102","02/10/2018 00:00:00","0,009208","0,009217"
"102","03/10/2018 00:00:00","0,009214","0,009208"
"102","04/10/2018 00:00:00","0,009228","0,009233"
"102","05/10/2018 00:00:00","0,009227","0,009226"
"102","06/10/2018 00:00:00","0,009200","0,009203"
"102","07/10/2018 00:00:00","0,009234","0,009232"
"102","08/10/2018 00:00:00","0,009331","0,009331"
"102","09/10/2018 00:00:00","0,009351","0,009346"
"102","10/10/2018 00:00:00","0,009348","0,009350"
"102","11/10/2018 00:00:00","0,009357","0,009352"
"102","12/10/2018 00:00:00","0,009355","0,009363"
"102","13/10/2018 00:00:00","0,009389","0,009384"
"102","14/10/2018 00:00:00","0,009418","0,009420"
"102","15/10/2018 00:00:00","0,009390","0,009387"
"102","16/10/2018 00:00:00","0,009372","0,009375"
"102","17/10/2018 00:00:00","0,009435","0,009428"
"102","18/10/2018 00:00:00","0,009438","0,009442"
"102","19/10/2018 00:00:00","0,009437","0,009430"
"102","20/10/2018 00:00:00","0,009445","0,009452"
"102","21/10/2018 00:00:00","0,009445","0,009442"
"102","22/10/2018 00:00:00","0,009436","0,009441"
"102","23/10/2018 00:00:00","0,009513","0,009511"
"102","24/10/2018 00:00:00","0,009418","0,009420"
"102","25/10/2018 00:00:00","0,009428","0,009424"
"102","26/10/2018 00:00:00","0,009428","0,009432"
"102","27/10/2018 00:00:00","0,009426","0,009424"
"102","28/10/2018 00:00:00","0,009347","0,009348"
"102","29/10/2018 00:00:00","0,009331","0,009329"
"102","30/10/2018 00:00:00","0,009295","0,009297"
"102","31/10/2018 00:00:00","0,009317","0,009314"
"102","01/11/2018 00:00:00","0,009334","0,009340"
"102","02/11/2018 00:00:00","0,009337","0,009330"
"102","03/11/2018 00:00:00","0,009350","0,009352"
"102","04/11/2018 00:00:00","0,009344","0,009344"
"102","05/11/2018 00:00:00","0,009381","0,009387"
"102","06/11/2018 00:00:00","0,009371","0,009363"
"102","07/11/2018 00:00:00","0,009255","0,009263"
"102","08/11/2018 00:00:00","0,009258","0,009256"
"102","09/11/2018 00:00:00","0,009255","0,009255"
"102","10/11/2018 00:00:00","0,009279","0,009278"
"102","11/11/2018 00:00:00","0,009289","0,009293"
"102","12/11/2018 00:00:00","0,009309","0,009303"
"102","13/11/2018 00:00:00","0,009292","0,009296"
"102","14/11/2018 00:00:00","0,009292","0,009291"
"102","15/11/2018 00:00:00","0,009292","0,009298"
"102","16/11/2018 00:00:00","0,009236","0,009229"
"102","17/11/2018 00:00:00","0,009184","0,009186"
"102","18/11/2018 00:00:00","0,009196","0,009189"
"102","19/11/2018 00:00:00","0,009141","0,009146"
"102","20/11/2018 00:00:00","0,009177","0,009172"
"102","21/11/2018 00:00:00","0,009188","0,009193"
"102","22/11/2018 00:00:00","0,009184","0,009182"
"102","23/11/2018 00:00:00","0,009179","0,009181"
"102","24/11/2018 00:00:00","0,009185","0,009179"
"102","25/11/2018 00:00:00","0,009272","0,009272"
"102","26/11/2018 00:00:00","0,009291","0,009288"
"102","27/11/2018 00:00:00","0,009291","0,009296"
"102","28/11/2018 00:00:00","0,009273","0,009268"
"102","29/11/2018 00:00:00","0,009270","0,009276"
"102","30/11/2018 00:00:00","0,009272","0,009267"
"102","01/12/2018 00:00:00","0,009247","0,009249"
"102","02/12/2018 00:00:00","0,009255","0,009249"
"102","03/12/2018 00:00:00","0,009268","0,009276"
"102","04/12/2018 00:00:00","0,009242","0,009236"
"102","05/12/2018 00:00:00","0,009181","0,009182"
"102","06/12/2018 00:00:00","0,009181","0,009181"
"102","07/12/2018 00:00:00","0,009179","0,009185"
"102","08/12/2018 00:00:00","0,009231","0,009228"
"102","09/12/2018 00:00:00","0,009266","0,009267"
"102","10/12/2018 00:00:00","0,009239","0,009233"
"102","11/12/2018 00:00:00","0,009228","0,009228"
"102","12/12/2018 00:00:00","0,009202","0,009200"
"102","13/12/2018 00:00:00","0,009203","0,009204"
"102","14/12/2018 00:00:00","0,009200","0,009196"
"102","15/12/2018 00:00:00","0,009175","0,009179"
"102","16/12/2018 00:00:00","0,009161","0,009156"
"102","17/12/2018 00:00:00","0,009240","0,009242"
"102","18/12/2018 00:00:00","0,009245","0,009237"
"102","19/12/2018 00:00:00","0,009343","0,009348"
"102","20/12/2018 00:00:00","0,009333","0,009330"
"102","21/12/2018 00:00:00","0,009335","0,009342"
"102","22/12/2018 00:00:00","0,009306","0,009299"
"102","23/12/2018 00:00:00","0,009342","0,009350"
"102","24/12/2018 00:00:00","0,009318","0,009309"
"102","25/12/2018 00:00:00","0,009308","0,009310"
"102","26/12/2018 00:00:00","0,009259","0,009252"
"102","27/12/2018 00:00:00","0,009264","0,009266"
"102","28/12/2018 00:00:00","0,009259","0,009256"
"102","29/12/2018 00:00:00","0,009285","0,009293"
"102","30/12/2018 00:00:00","0,009244","0,009238"
"102","31/12/2018 00:00:00","0,009179","0,009185"
"102","01/01/2019 00:00:00","0,009170","0,009166"
"102","02/01/2019 00:00:00","0,009183","0,009188"
"102","03/01/2019 00:00:00","0,009183","0,009175"
"102","04/01/2019 00:00:00","0,009187","0,009194"
"102","05/01/2019 00:00:00","0,009101","0,009101"
"102","06/01/2019 00:00:00","0,009070","0,009077"
"102","07/01/2019 00:00:00","0,009066","0,009063"
"102","08/01/2019 00:00:00","0,009060","0,009063"
"102","09/01/2019 00:00:00","0,008979","0,008978"
"102","10/01/2019 00:00:00","0,008982","0,008990"
"102","11/01/2019 00:00:00","0,008992","0,008988"
"102","12/01/2019 00:00:00","0,009032","0,009037"
"102","13/01/2019 00:00:00","0,009075","0,009068"
"102","14/01/2019 00:00:00","0,008991","0,008995"
"102","15/01/2019 00:00:00","0,009057","0,009050"
"102","16/01/2019 00:00:00","0,008988","0,008993"
"102","17/01/2019 00:00:00","0,008977","0,008973"
"102","18/01/2019 00:00:00","0,008969","0,008976"
"102","19/01/2019 00:00:00","0,009011","0,009010"
"102","20/01/2019 00:00:00","0,008991","0,008998"
"102","21/01/2019 00:00:00","0,009060","0,009055"
"102","22/01/2019 00:00:00","0,009041","0,009042"
"102","23/01/2019 00:00:00","0,008979","0,008979"
"102","24/01/2019 00:00:00","0,009009","0,009015"
"102","25/01/2019 00:00:00","0,008977","0,008969"
"102","26/01/2019 00:00:00","0,009023","0,009030"
"102","27/01/2019 00:00:00","0,008969","0,008962"
"102","28/01/2019 00:00:00","0,008897","0,008898"
"102","29/01/2019 00:00:00","0,008912","0,008911"
"102","30/01/2019 00:00:00","0,008878","0,008882"
"102","31/01/2019 00:00:00","0,008885","0,008877"
"102","01/02/2019 00:00:00","0,008891","0,008898"
"102","02/02/2019 00:00:00","0,008913","0,008906"
"102","03/02/2019 00:00:00","0,008889","0,008891"
"102","04/02/2019 00:00:00","0,008871","0,008871"
"102","05/02/2019 00:00:00","0,008899","0,008900"
"102","06/02/2019 00:00:00","0,008854","0,008849"
"102","07/02/2019 00:00:00","0,008854","0,008858"
"102","08/02/2019 00:00:00","0,008854","0,008851"
"102","09/02/2019 00:00:00","0,008861","0,008862"
"102","10/02/2019 00:00:00","0,008799","0,008792"
"102","11/02/2019 00:00:00","0,008745","0,008749"
"102","12/02/2019 00:00:00","0,008733","0,008726"
"102","13/02/2019 00:00:00","0,008736","0,008740"
"102","14/02/2019 00:00:00","0,008736","0,008732"
"102","15/02/2019 00:00:00","0,008736","0,008742"
"102","16/02/2019 00:00:00","0,008735","0,008728"
"102","17/02/2019 00:00:00","0,008736","0,008742"
"102","18/02/2019 00:00:00","0,008796","0,008790"
"102","19/02/2019 00:00:00","0,008639","0,008642"
"102","20/02/2019 00:00:00","0,008578","0,008572"
"102","21/02/2019 00:00:00","0,008573","0,008575"
"102","22/02/2019 00:00:00","0,008571","0,008571"
"102","23/02/2019 00:00:00","0,008612","0,008615"
"102","24/02/2019 00:00:00","0,008559","0,008554"
"102","25/02/2019 00:00:00","0,008580","0,008583"
"102","26/02/2019 00:00:00","0,008497","0,008495"
"102","27/02/2019 00:00:00","0,008434","0,008435"
"102","28/02/2019 00:00:00","0,008435","0,008435"
"102","01/03/2019 00:00:00","0,008408","0,008401"
"102","02/03/2019 00:00:00","0,008497","0,008501"
"102","03/03/2019 00:00:00","0,008409","0,008409"
"102","04/03/2019 00:00:00","0,008470","0,008477"
"102","05/03/2019 00:00:00","0,008530","0,008526"
"102","06/03/2019 00:00:00","0,008530","0,008530"
"102","07/03/2019 00:00:00","0,008539","0,008537"
"102","08/03/2019 00:00:00","0,008594","0,008598"
"102","09/03/2019 00:00:00","0,008540","0,008534"
"102","10/03/2019 00:00:00","0,008484","0,008489"
"102","11/03/2019 00:00:00","0,008558","0,008553"
"102","12/03/2019 00:00:00","0,008519","0,008519"
"102","13/03/2019 00:00:00","0,008529","0,008525"
"102","14/03/2019 00:00:00","0,008522","0,008524"
"102","15/03/2019 00:00:00","0,008566","0,008565"
"102","16/03/2019 00:00:00","0,008627","0,008629"
"102","17/03/2019 00:00:00","0,008589","0,008583"
"102","18/03/2019 00:00:00","0,008651","0,008654"
"102","19/03/2019 00:00:00","0,008641","0,008636"
"102","20/03/2019 00:00:00","0,008640","0,008645"
"102","21/03/2019 00:00:00","0,008642","0,008638"
"102","22/03/2019 00:00:00","0,008713","0,008719"
"102","23/03/2019 00:00:00","0,008709","0,008701"
"102","24/03/2019 00:00:00","0,008591","0,008594"
"102","25/03/2019 00:00:00","0,008567","0,008561"
"102","26/03/2019 00:00:00","0,008506","0,008507"
"102","27/03/2019 00:00:00","0,008509","0,008503"
"102","28/03/2019 00:00:00","0,008503","0,008504"
"102","29/03/2019 00:00:00","0,008511","0,008510"
"102","30/03/2019 00:00:00","0,008572","0,008576"
"102","31/03/2019 00:00:00","0,008582","0,008578"
"102","01/04/2019 00:00:00","0,008661","0,008664"
"102","02/04/2019 00:00:00","0,008634","0,008629"
"102","03/04/2019 00:00:00","0,008634","0,008636"
"102","04/04/2019 00:00:00","0,008634","0,008629"
"102","05/04/2019 00:00:00","0,008617","0,008618"
"102","06/04/2019 00:00:00","0,008635","0,008628"
"102","07/04/2019 00:00:00","0,008576","0,008581"
"102","08/04/2019 00:00:00","0,008549","0,008546"
"102","09/04/2019 00:00:00","0,008624","0,008626"
"102","10/04/2019 00:00:00","0,008633","0,008630"
"102","11/04/2019 00:00:00","0,008631","0,008634"
"102","12/04/2019 00:00:00","0,008582","0,008582"
"102","13/04/2019 00:00:00","0,008607","0,008610"
"102","14/04/2019 00:00:00","0,008519","0,008518"
"102","15/04/2019 00:00:00","0,008512","0,008514"
"102","16/04/2019 00:00:00","0,008398","0,008393"
"102","17/04/2019 00:00:00","0,008387","0,008391"
"102","18/04/2019 00:00:00","0,008388","0,008383"
"102","19/04/2019 00:00:00","0,008393","0,008396"
"102","20/04/2019 00:00:00","0,008406","0,008402"
"102","21/04/2019 00:00:00","0,008330","0,008331"
"102","22/04/2019 00:00:00","0,008352","0,008350"
"102","23/04/2019 00:00:00","0,008363","0,008364"
"102","24/04/2019 00:00:00","0,008363","0,008359"
"102","25/04/2019 00:00:00","0,008381","0,008386"
"102","26/04/2019 00:00:00","0,008302","0,008297"
"102","27/04/2019 00:00:00","0,008347","0,008348"
"102","28/04/2019 00:00:00","0,008255","0,008253"
"102","29/04/2019 00:00:00","0,008169","0,008173"
"102","30/04/2019 00:00:00","0,008126","0,008125"
"102","01/05/2019 00:00:00","0,008126","0,008127"
"102","02/05/2019 00:00:00","0,008126","0,008122"
"102","03/05/2019 00:00:00","0,008126","0,008132"
"102","04/05/2019 00:00:00","0,008176","0,008169"
"102","05/05/2019 00:00:00","0,008100","0,008102"
"102","06/05/2019 00:00:00","0,008089","0,008088"
"102","07/05/2019 00:00:00","0,008140","0,008144"
"102","08/05/2019 00:00:00","0,008147","0,008141"
"102","09/05/2019 00:00:00","0,008138","0,008138"
"102","10/05/2019 00:00:00","0,008142","0,008139"
"102","11/05/2019 00:00:00","0,008181","0,008182"
"102","12/05/2019 00:00:00","0,008168","0,008164"
"102","13/05/2019 00:00:00","0,008088","0,008091"
"102","14/05/2019 00:00:00","0,007916","0,007910"
"102","15/05/2019 00:00:00","0,007916","0,007921"
"102","16/05/2019 00:00:00","0,007916","0,007914"
"102","17/05/2019 00:00:00","0,007888","0,007889"
"102","18/05/2019 00:00:00","0,007962","0,007956"
"102","19/05/2019 00:00:00","0,007970","0,007976"
"102","20/05/2019 00:00:00","0,008048","0,008042"
"102","21/05/2019 00:00:00","0,008070","0,008074"
"102","22/05/2019 00:00:00","0,008081","0,008077"
"102","23/05/2019 00:00:00","0,008081","0,008087"
"102","24/05/2019 00:00:00","0,007995","0,007992"
"102","25/05/2019 00:00:00","0,008041","0,008046"
"102","26/05/2019 00:00:00","0,008011","0,008011"
"102","27/05/2019 00:00:00","0,008085","0,008092"
"102","28/05/2019 00:00:00","0,008047","0,008043"
"102","29/05/2019 00:00:00","0,008047","0,008051"
"102","30/05/2019 00:00:00","0,008048","0,008047"
"102","31/05/2019 00:00:00","0,008024","0,008027"
"102","01/06/2019 00:00:00","0,008102","0,008097"
"102","02/06/2019 00:00:00","0,008172","0,008174"
"102","03/06/2019 00:00:00","0,008232","0,008232"
"102","04/06/2019 00:00:00","0,008168","0,008168"
"102","05/06/2019 00:00:00","0,008168","0,008168"
"102","06/06/2019 00:00:00","0,008194","0,008198"
"102","07/06/2019 00:00:00","0,008248","0,008242"
"102","08/06/2019 00:00:00","0,008185","0,008185"
"102","09/06/2019 00:00:00","0,008173","0,008172"
"102","10/06/2019 00:00:00","0,008118","0,008119"
"102","11/06/2019 00:00:00","0,008062","0,008056"
"102","12/06/2019 00:00:00","0,008057","0,008058"
"102","13/06/2019 00:00:00","0,008057","0,008052"
"102","14/06/2019 00:00:00","0,008086","0,008091"
"102","15/06/2019 00:00:00","0,008191","0,008189"
"102","16/06/2019 00:00:00","0,008203","0,008207"
"102","17/06/2019 00:00:00","0,008237","0,008231"
"102","18/06/2019 00:00:00","0,008243","0,008244"
"102","19/06/2019 00:00:00","0,008241","0,008239"
"102","20/06/2019 00:00:00","0,008240","0,008245"
"102","21/06/2019 00:00:00","0,008253","0,008250"
"102","22/06/2019 00:00:00","0,008242","0,008247"
"102","23/06/2019 00:00:00","0,008183","0,008183"
"102","24/06/2019 00:00:00","0,008147","0,008151"
"102","25/06/2019 00:00:00","0,008161","0,008157"
"102","26/06/2019 00:00:00","0,008160","0,008164"
"102","27/06/2019 00:00:00","0,008162","0,008159"
"102","28/06/2019 00:00:00","0,008109","0,008113"
"102","29/06/2019 00:00:00","0,008096","0,008091"
"102","30/06/2019 00:00:00","0,008087","0,008093"
"102","01/07/2019 00:00:00","0,008159","0,008156"
"102","02/07/2019 00:00:00","0,008090","0,008093"
"102","03/07/2019 00:00:00","0,008092","0,008089"
"102","04/07/2019 00:00:00","0,008092","0,008098"
"102","05/07/2019 00:00:00","0,008145","0,008142"
"102","06/07/2019 00:00:00","0,008145","0,008146"
"102","07/07/2019 00:00:00","0,008343","0,008343"
"102","08/07/2019 00:00:00","0,008337","0,008342"
"102","09/07/2019 00:00:00","0,008286","0,008279"
"102","10/07/2019 00:00:00","0,008285","0,008290"
"102","11/07/2019 00:00:00","0,008285","0,008285"
"102","12/07/2019 00:00:00","0,008255","0,008257"
"102","13/07/2019 00:00:00","0,008322","0,008320"
"102","14/07/2019 00:00:00","0,008305","0,008308"
"102","15/07/2019 00:00:00","0,008389","0,008385"
"102","16/07/2019 00:00:00","0,008382","0,008385"
"102","17/07/2019 00:00:00","0,008382","0,008378"
"102","18/07/2019 00:00:00","0,008384","0,008390"
"102","19/07/2019 00:00:00","0,008382","0,008379"
"102","20/07/2019 00:00:00","0,008310","0,008316"
"102","21/07/2019 00:00:00","0,008308","0,008307"
"102","22/07/2019 00:00:00","0,008321","0,008325"
"102","23/07/2019 00:00:00","0,008267","0,008260"
"102","24/07/2019 00:00:00","0,008271","0,008273"
"102","25/07/2019 00:00:00","0,008268","0,008267"
"102","26/07/2019 00:00:00","0,008195","0,008199"
"102","27/07/2019 00:00:00","0,008215","0,008213"
"102","28/07/2019 00:00:00","0,008193","0,008194"
"102","29/07/2019 00:00:00","0,008237","0,008234"
"102","30/07/2019 00:00:00","0,008121","0,008126"
"102","31/07/2019 00:00:00","0,008147","0,008145"
"102","01/08/2019 00:00:00","0,008141","0,008145"
"102","02/08/2019 00:00:00","0,008106","0,008104"
"102","03/08/2019 00:00:00","0,008131","0,008133"
"102","04/08/2019 00:00:00","0,008078","0,008072"
"102","05/08/2019 00:00:00","0,008024","0,008030"
"102","06/08/2019 00:00:00","0,008032","0,008032"
"102","07/08/2019 00:00:00","0,008032","0,008035"
"102","08/08/2019 00:00:00","0,008035","0,008035"
"102","09/08/2019 00:00:00","0,008079","0,008084"
"102","10/08/2019 00:00:00","0,008070","0,008065"
"102","11/08/2019 00:00:00","0,008035","0,008038"
"102","12/08/2019 00:00:00","0,008017","0,008015"
"102","13/08/2019 00:00:00","0,008015","0,008019"
"102","14/08/2019 00:00:00","0,008016","0,008014"
"102","15/08/2019 00:00:00","0,008016","0,008020"
"102","16/08/2019 00:00:00","0,008043","0,008039"
"102","17/08/2019 00:00:00","0,008038","0,008039"
"102","18/08/2019 00:00:00","0,008030","0,008025"
"102","19/08/2019 00:00:00","0,007948","0,007950"
"102","20/08/2019 00:00:00","0,007935","0,007933"
"102","21/08/2019 00:00:00","0,007948","0,007953"
"102","22/08/2019 00:00:00","0,007951","0,007948"
"102","23/08/2019 00:00:00","0,007970","0,007973"
"102","24/08/2019 00:00:00","0,007974","0,007973"
"102","25/08/2019 00:00:00","0,008041","0,008042"
"102","26/08/2019 00:00:00","0,008068","0,008067"
"102","27/08/2019 00:00:00","0,008003","0,008005"
"102","28/08/2019 00:00:00","0,008003","0,007998"
"102","29/08/2019 00:00:00","0,008015","0,008021"
"102","30/08/2019 00:00:00","0,007968","0,007962"
"102","31/08/2019 00:00:00","0,007996","0,007999"
"102","01/09/2019 00:00:00","0,008069","0,008066"
"102","02/09/2019 00:00:00","0,008100","0,008102"
"102","03/09/2019 00:00:00","0,008133","0,008127"
"102","04/09/2019 00:00:00","0,008127","0,008132"
"102","05/09/2019 00:00:00","0,008125","0,008120"
"102","06/09/2019 00:00:00","0,008035","0,008039"
"102","07/09/2019 00:00:00","0,008068","0,008066"
"102","08/09/2019 00:00:00","0,008086","0,008089"
"102","09/09/2019 00:00:00","0,008084","0,008081"
"102","10/09/2019 00:00:00","0,008095","0,008099"
"102","11/09/2019 00:00:00","0,008091","0,008091"
"102","12/09/2019 00:00:00","0,008098","0,008100"
"102","13/09/2019 00:00:00","0,007994","0,007990"
"102","14/09/2019 00:00:00","0,007995","0,007998"
"102","15/09/2019 00:00:00","0,008031","0,008026"
"102","16/09/2019 00:00:00","0,008085","0,008090"
"102","17/09/2019 00:00:00","0,008082","0,008082"
"102","18/09/2019 00:00:00","0,008076","0,008079"
"102","19/09/2019 00:00:00","0,008076","0,008072"
"102","20/09/2019 00:00:00","0,008072","0,008073"
"102","21/09/2019 00:00:00","0,008094","0,008091"
"102","22/09/2019 00:00:00","0,008087","0,008088"
"102","23/09/2019 00:00:00","0,008203","0,008200"
"102","24/09/2019 00:00:00","0,008201","0,008202"
"102","25/09/2019 00:00:00","0,008193","0,008192"
"102","26/09/2019 00:00:00","0,008190","0,008195"
"102","27/09/2019 00:00:00","0,008162","0,008158"
"102","28/09/2019 00:00:00","0,008211","0,008212"
"102","29/09/2019 00:00:00","0,008371","0,008365"
"102","30/09/2019 00:00:00","0,008336","0,008336"
"102","01/10/2019 00:00:00","0,008317","0,008317"
"102","02/10/2019 00:00:00","0,008318","0,008321"
"102","03/10/2019 00:00:00","0,008314","0,008312"
"102","04/10/2019 00:00:00","0,008284","0,008284"
"102","05/10/2019 00:00:00","0,008363","0,008358"
"102","06/10/2019 00:00:00","0,008300","0,008302"
"102","07/10/2019 00:00:00","0,008340","0,008335"
"102","08/10/2019 00:00:00","0,008326","0,008329"
"102","09/10/2019 00:00:00","0,008317","0,008313"
"102","10/10/2019 00:00:00","0,008324","0,008330"
"102","11/10/2019 00:00:00","0,008335","0,008328"
"102","12/10/2019 00:00:00","0,008321","0,008324"
"102","13/10/2019 00:00:00","0,008319","0,008318"
"102","14/10/2019 00:00:00","0,008370","0,008371"
"102","15/10/2019 00:00:00","0,008418","0,008417"
"102","16/10/2019 00:00:00","0,008417","0,008423"
"102","17/10/2019 00:00:00","0,008409","0,008408"
"102","18/10/2019 00:00:00","0,008418","0,008420"
"102","19/10/2019 00:00:00","0,008391","0,008389"
"102","20/10/2019 00:00:00","0,008285","0,008288"
"102","21/10/2019 00:00:00","0,008263","0,008257"
"102","22/10/2019 00:00:00","0,008326","0,008332"
"102","23/10/2019 00:00:00","0,008326","0,008324"
"102","24/10/2019 00:00:00","0,008322","0,008323"
"102","25/10/2019 00:00:00","0,008268","0,008262"
"102","26/10/2019 00:00:00","0,008394","0,008401"
"102","27/10/2019 00:00:00","0,008394","0,008393"
"102","28/10/2019 00:00:00","0,008410","0,008410"
"102","29/10/2019 00:00:00","0,008518","0,008518"
"102","30/10/2019 00:00:00","0,008518","0,008521"
"102","31/10/2019 00:00:00","0,008518","0,008515"
"102","01/11/2019 00:00:00","0,008488","0,008493"
"102","02/11/2019 00:00:00","0,008521","0,008518"
"102","03/11/2019 00:00:00","0,008504","0,008508"
"102","04/11/2019 00:00:00","0,008601","0,008594"
"102","05/11/2019 00:00:00","0,008568","0,008572"
"102","06/11/2019 00:00:00","0,008570","0,008567"
"102","07/11/2019 00:00:00","0,008475","0,008481"
"102","08/11/2019 00:00:00","0,008505","0,008503"
"102","09/11/2019 00:00:00","0,008499","0,008503"
"102","10/11/2019 00:00:00","0,008491","0,008488"
"102","11/11/2019 00:00:00","0,008363","0,008363"
"102","12/11/2019 00:00:00","0,008370","0,008365"
"102","13/11/2019 00:00:00","0,008364","0,008365"
"102","14/11/2019 00:00:00","0,008354","0,008354"
"102","15/11/2019 00:00:00","0,008315","0,008317"
"102","16/11/2019 00:00:00","0,008277","0,008273"
"102","17/11/2019 00:00:00","0,008286","0,008292"
"102","18/11/2019 00:00:00","0,008297","0,008292"
"102","19/11/2019 00:00:00","0,008299","0,008303"
"102","20/11/2019 00:00:00","0,008295","0,008289"
"102","21/11/2019 00:00:00","0,008301","0,008306"
"102","22/11/2019 00:00:00","0,008336","0,008333"
"102","23/11/2019 00:00:00","0,008315","0,008320"
"102","24/11/2019 00:00:00","0,008306","0,008306"
"102","25/11/2019 00:00:00","0,008228","0,008234"
"102","26/11/2019 00:00:00","0,008244","0,008238"
"102","27/11/2019 00:00:00","0,008256","0,008256"
"102","28/11/2019 00:00:00","0,008262","0,008259"
"102","29/11/2019 00:00:00","0,008269","0,008271"
"102","30/11/2019 00:00:00","0,008247","0,008245"
"102","01/12/2019 00:00:00","0,008248","0,008253"
"102","02/12/2019 00:00:00","0,008255","0,008253"
"102","03/12/2019 00:00:00","0,008252","0,008253"
"102","04/12/2019 00:00:00","0,008245","0,008238"
"102","05/12/2019 00:00:00","0,008245","0,008248"
"102","06/12/2019 00:00:00","0,008160","0,008159"
"102","07/12/2019 00:00:00","0,008154","0,008154"
"102","08/12/2019 00:00:00","0,008137","0,008134"
"102","09/12/2019 00:00:00","0,008135","0,008139"
"102","10/12/2019 00:00:00","0,008148","0,008143"
"102","11/12/2019 00:00:00","0,008143","0,008146"
"102","12/12/2019 00:00:00","0,008145","0,008139"
"102","13/12/2019 00:00:00","0,008195","0,008197"
"102","14/12/2019 00:00:00","0,008197","0,008196"
"102","15/12/2019 00:00:00","0,008165","0,008170"
"102","16/12/2019 00:00:00","0,008196","0,008191"
"102","17/12/2019 00:00:00","0,008216","0,008218"
"102","18/12/2019 00:00:00","0,008220","0,008218"
"102","19/12/2019 00:00:00","0,008215","0,008222"
"102","20/12/2019 00:00:00","0,008212","0,008205"
"102","21/12/2019 00:00:00","0,008252","0,008252"
"102","22/12/2019 00:00:00","0,008268","0,008267"
"102","23/12/2019 00:00:00","0,008320","0,008326"
"102","24/12/2019 00:00:00","0,008310","0,008306"
"102","25/12/2019 00:00:00","0,008308","0,008312"
"102","26/12/2019 00:00:00","0,008301","0,008298"
"102","27/12/2019 00:00:00","0,008306","0,008307"
"102","28/12/2019 00:00:00","0,008218","0,008212"
"102","29/12/2019 00:00:00","0,008224","0,008228"
"102","30/12/2019 00:00:00","0,008169","0,008169"
"102","31/12/2019 00:00:00","0,008136","0,008141"
"102","01/01/2020 00:00:00","0,008134","0,008129"
"102","02/01/2020 00:00:00","0,008140","0,008142"
"102","03/01/2020 00:00:00","0,008120","0,008118"
"102","04/01/2020 00:00:00","0,008159","0,008162"
"102","05/01/2020 00:00:00","0,008124","0,008123"
"102","06/01/2020 00:00:00","0,008065","0,008065"
"102","07/01/2020 00:00:00","0,008046","0,008042"
"102","08/01/2020 00:00:00","0,008043","0,008046"
"102","09/01/2020 00:00:00","0,008045","0,008041"
"102","10/01/2020 00:00:00","0,008062","0,008063"
"102","11/01/2020 00:00:00","0,008068","0,008067"
"102","12/01/2020 00:00:00","0,008121","0,008122"
"102","13/01/2020 00:00:00","0,008076","0,008075"
"102","14/01/2020 00:00:00","0,008101","0,008104"
"102","15/01/2020 00:00:00","0,008098","0,008094"
"102","16/01/2020 00:00:00","0,008107","0,008109"
"102","17/01/2020 00:00:00","0,008057","0,008053"
"102","18/01/2020 00:00:00","0,008050","0,008052"
"102","19/01/2020 00:00:00","0,008052","0,008047"
"102","20/01/2020 00:00:00","0,008017","0,008021"
"102","21/01/2020 00:00:00","0,007964","0,007962"
"102","22/01/2020 00:00:00","0,007961","0,007965"
"102","23/01/2020 00:00:00","0,007963","0,007957"
"102","24/01/2020 00:00:00","0,007931","0,007934"
"102","25/01/2020 00:00:00","0,007925","0,007920"
"102","26/01/2020 00:00:00","0,007945","0,007951"
"102","27/01/2020 00:00:00","0,007935","0,007930"
"102","28/01/2020 00:00:00","0,007847","0,007848"
"102","29/01/2020 00:00:00","0,007848","0,007846"
"102","30/01/2020 00:00:00","0,007839","0,007843"
"102","31/01/2020 00:00:00","0,007838","0,007835"
"102","01/02/2020 00:00:00","0,007823","0,007826"
"102","02/02/2020 00:00:00","0,007812","0,007810"
"102","03/02/2020 00:00:00","0,007777","0,007782"
"102","04/02/2020 00:00:00","0,007712","0,007709"
"102","05/02/2020 00:00:00","0,007721","0,007723"
"102","06/02/2020 00:00:00","0,007714","0,007712"
"102","07/02/2020 00:00:00","0,007699","0,007702"
"102","08/02/2020 00:00:00","0,007641","0,007636"
"102","09/02/2020 00:00:00","0,007647","0,007647"
"102","10/02/2020 00:00:00","0,007594","0,007590"
"102","11/02/2020 00:00:00","0,007625","0,007631"
"102","12/02/2020 00:00:00","0,007625","0,007620"
"102","13/02/2020 00:00:00","0,007625","0,007628"
"102","14/02/2020 00:00:00","0,007594","0,007589"
"102","15/02/2020 00:00:00","0,007598","0,007601"
"102","16/02/2020 00:00:00","0,007567","0,007562"
"102","17/02/2020 00:00:00","0,007594","0,007597"
"102","18/02/2020 00:00:00","0,007635","0,007633"
